Comment,Designator,Footprint,LCSC
M3_Threaded_Insert,H3,M3_Threaded_Insert,
M3_Threaded_Insert,H2,M3_Threaded_Insert,
M3_Threaded_Insert,H1,M3_Threaded_Insert,
